United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1902,48,0.009116,66932,610,66627,1670374,24.96,22470,13065,0.5814,418310,18.6164,217.90
1902,49,0.009908,66322,657,65993,1603747,24.18,21765,12865,0.5911,395840,18.1874,212.75
1902,50,0.010920,65665,717,65306,1537754,23.42,21064,12654,0.6007,374076,17.7587,207.60
1902,51,0.011868,64947,771,64562,1472448,22.67,20366,12429,0.6103,353011,17.3334,202.50
1902,52,0.012424,64177,797,63778,1407886,21.94,19672,12193,0.6198,332645,16.9097,197.42
1902,53,0.013304,63379,843,62958,1344108,21.21,18991,11954,0.6295,312974,16.4804,192.27
1902,54,0.014294,62536,894,62089,1281150,20.49,18317,11707,0.6391,293983,16.0500,187.10
1902,55,0.015820,61642,975,61155,1219061,19.78,17649,11451,0.6488,275666,15.6194,181.93
1902,56,0.016806,60667,1020,60157,1157906,19.09,16979,11178,0.6583,258017,15.1961,176.85
1902,57,0.018222,59647,1087,59104,1097749,18.40,16319,10899,0.6679,241038,14.7708,171.75
1902,58,0.019850,58561,1162,57979,1038645,17.74,15661,10609,0.6774,224720,14.3490,166.69
1902,59,0.021214,57398,1218,56789,980666,17.09,15005,10305,0.6868,209059,13.9326,161.69
1902,60,0.023616,56180,1327,55517,923876,16.44,14356,9994,0.6961,194054,13.5168,156.70
1902,61,0.026481,54854,1453,54127,868359,15.83,13702,9662,0.7051,179697,13.1144,151.87
1902,62,0.028861,53401,1541,52630,814232,15.25,13039,9307,0.7138,165995,12.7302,147.26
1902,63,0.031132,51860,1615,51053,761602,14.69,12378,8940,0.7222,152956,12.3566,142.78
1902,64,0.033275,50245,1672,49409,710549,14.14,11723,8563,0.7304,140577,11.9911,138.39
1902,65,0.034662,48573,1684,47732,661140,13.61,11079,8182,0.7385,128854,11.6309,134.07
1902,66,0.037919,46890,1778,46001,613408,13.08,10454,7806,0.7467,117775,11.2659,129.69
1902,67,0.039344,45112,1775,44224,567407,12.58,9832,7419,0.7546,107321,10.9160,125.49
1902,68,0.042233,43337,1830,42422,523183,12.07,9232,7041,0.7626,97489,10.5595,121.21
1902,69,0.045300,41507,1880,40566,480761,11.58,8644,6659,0.7704,88257,10.2106,117.03
1902,70,0.048888,39626,1937,38658,440195,11.11,8067,6277,0.7781,79613,9.8695,112.93
1902,71,0.052119,37689,1964,36707,401537,10.65,7500,5891,0.7855,71547,9.5399,108.98
1902,72,0.054099,35725,1933,34758,364830,10.21,6949,5509,0.7928,64047,9.2167,105.10
1902,73,0.057032,33792,1927,32829,330072,9.77,6425,5142,0.8002,57098,8.8864,101.14
1902,74,0.060386,31865,1924,30903,297243,9.33,5923,4783,0.8076,50673,8.5558,97.17
1902,75,0.064271,29941,1924,28979,266340,8.90,5440,4434,0.8150,44750,8.2263,93.22
1902,76,0.069033,28016,1934,27049,237362,8.47,4976,4092,0.8224,39310,7.9003,89.30
1902,77,0.072082,26082,1880,25142,210312,8.06,4528,3756,0.8295,34334,7.5824,85.49
1902,78,0.079478,24202,1924,23240,185170,7.65,4107,3437,0.8368,29806,7.2569,81.58
1902,79,0.083723,22279,1865,21346,161930,7.27,3696,3118,0.8437,25699,6.9534,77.94
1902,80,0.088245,20413,1801,19513,140583,6.89,3310,2816,0.8506,22003,6.6469,74.26
1902,81,0.097797,18612,1820,17702,121071,6.50,2950,2530,0.8576,18693,6.3358,70.53
1902,82,0.104109,16792,1748,15918,103369,6.16,2602,2248,0.8640,15742,6.0503,67.10
1902,83,0.113895,15044,1713,14187,87451,5.81,2279,1983,0.8703,13141,5.7668,63.70
1902,84,0.120918,13330,1612,12524,73264,5.50,1974,1730,0.8763,10862,5.5032,60.54
1902,85,0.129729,11718,1520,10958,60739,5.18,1696,1496,0.8822,8888,5.2405,57.39
1902,86,0.142953,10198,1458,9469,49781,4.88,1443,1281,0.8879,7192,4.9847,54.32
1902,87,0.149023,8740,1303,8089,40312,4.61,1209,1080,0.8931,5749,4.7562,51.57
1902,88,0.158852,7438,1182,6847,32223,4.33,1006,903,0.8985,4540,4.5155,48.69
1902,89,0.169817,6256,1062,5725,25376,4.06,827,747,0.9039,3535,4.2756,45.81
1902,90,0.182056,5194,946,4721,19651,3.78,671,610,0.9093,2708,4.0363,42.94
1902,91,0.202992,4248,862,3817,14930,3.51,536,491,0.9146,2037,3.7975,40.07
1902,92,0.219939,3386,745,3014,11112,3.28,418,384,0.9193,1501,3.5908,37.59
1902,93,0.238999,2641,631,2326,8099,3.07,319,294,0.9236,1083,3.3976,35.27
1902,94,0.255345,2010,513,1753,5773,2.87,237,220,0.9275,764,3.2231,33.18
1902,95,0.274540,1497,411,1291,4020,2.69,173,161,0.9313,527,3.0541,31.15
1902,96,0.293037,1086,318,927,2729,2.51,122,114,0.9349,354,2.8965,29.26
1902,97,0.319365,768,245,645,1802,2.35,85,79,0.9383,232,2.7443,27.43
1902,98,0.342317,522,179,433,1157,2.21,56,53,0.9411,148,2.6218,25.96
1902,99,0.358277,344,123,282,724,2.11,36,34,0.9433,91,2.5226,24.77
1902,100,0.378012,221,83,179,442,2.00,23,21,0.9454,55,2.4272,23.63
1902,101,0.385593,137,53,111,263,1.92,14,13,0.9472,32,2.3474,22.67
1902,102,0.407630,84,34,67,152,1.80,8,8,0.9496,19,2.2434,21.42
1902,103,0.440349,50,22,39,85,1.70,5,5,0.9517,10,2.1473,20.27
1902,104,0.446592,28,12,22,46,1.65,3,3,0.9528,6,2.0972,19.67
1902,105,0.459154,15,7,12,24,1.57,1,1,0.9544,3,2.0282,18.84
1902,106,0.493240,8,4,6,12,1.49,1,1,0.9563,1,1.9448,17.84
1902,107,0.488020,4,2,3,6,1.44,0,0,0.9571,1,1.9074,17.39
1902,108,0.520139,2,1,2,3,1.35,0,0,0.9592,0,1.8130,16.26
1902,109,0.550434,1,1,1,1,1.26,0,0,0.9610,0,1.7333,15.30
1902,110,0.573434,0,0,0,1,1.19,0,0,0.9625,0,1.6686,14.52
1902,111,0.601654,0,0,0,0,1.12,0,0,0.9640,0,1.6034,13.74
1902,112,0.615907,0,0,0,0,1.07,0,0,0.9652,0,1.5495,13.09
1902,113,0.667360,0,0,0,0,0.98,0,0,0.9671,0,1.4636,12.06
1902,114,0.680514,0,0,0,0,0.94,0,0,0.9679,0,1.4257,11.61
1902,115,0.712765,0,0,0,0,0.87,0,0,0.9694,0,1.3631,10.86
1902,116,0.752452,0,0,0,0,0.80,0,0,0.9709,0,1.2933,10.02
1902,117,0.798692,0,0,0,0,0.72,0,0,0.9727,0,1.2122,9.05
1902,118,0.926862,0,0,0,0,0.58,0,0,0.9758,0,1.0781,7.44
1902,119,0.906532,0,0,0,0,0.59,0,0,0.9754,0,1.0924,7.61
1903,0,0.120313,100000,12031,91642,5386487,53.86,100000,38010,0.3801,2757199,27.5720,325.36
1903,1,0.030739,87969,2704,86617,5294844,60.19,85991,26249,0.3053,2657199,30.9009,365.31
1903,2,0.015017,85265,1280,84624,5208228,61.08,81474,23666,0.2905,2571208,31.5587,373.20
1903,3,0.010833,83984,910,83529,5123603,61.01,78446,22470,0.2864,2489734,31.7382,375.36
1903,4,0.008051,83074,669,82740,5040074,60.67,75852,21639,0.2853,2411288,31.7895,375.97
1903,5,0.005789,82406,477,82167,4957334,60.16,73549,21042,0.2861,2335436,31.7533,375.54
1903,6,0.004000,81929,328,81765,4875167,59.51,71480,20626,0.2886,2261887,31.6438,374.23
1903,7,0.003142,81601,256,81473,4793402,58.74,69593,20346,0.2924,2190408,31.4745,372.19
1903,8,0.002328,81345,189,81250,4711929,57.93,67815,20133,0.2969,2120815,31.2737,369.78
1903,9,0.001913,81155,155,81078,4630679,57.06,66136,19978,0.3021,2053000,31.0423,367.01
1903,10,0.002007,81000,163,80919,4549602,56.17,64525,19855,0.3077,1986864,30.7921,364.01
1903,11,0.002053,80837,166,80754,4468683,55.28,62948,19728,0.3134,1922339,30.5386,360.96
1903,12,0.002063,80671,166,80588,4387929,54.39,61406,19602,0.3192,1859391,30.2802,357.86
1903,13,0.002356,80505,190,80410,4307341,53.50,59902,19478,0.3252,1797985,30.0156,354.69
1903,14,0.002673,80315,215,80208,4226930,52.63,58417,19340,0.3311,1738083,29.7530,351.54
1903,15,0.006043,80101,484,79859,4146722,51.77,56951,19187,0.3369,1679666,29.4932,348.42
1903,16,0.004089,79617,326,79454,4066864,51.08,55334,18851,0.3407,1622715,29.3258,346.41
1903,17,0.004179,79291,331,79125,3987410,50.29,53869,18630,0.3458,1567381,29.0962,343.65
1903,18,0.003553,78960,281,78819,3908285,49.50,52438,18410,0.3511,1513512,28.8631,340.86
1903,19,0.003774,78679,297,78531,3829465,48.67,51077,18227,0.3569,1461075,28.6055,337.77
1903,20,0.004149,78382,325,78220,3750935,47.85,49740,18039,0.3627,1409998,28.3475,334.67
1903,21,0.004310,78057,336,77889,3672715,47.05,48420,17837,0.3684,1360258,28.0930,331.62
1903,22,0.004478,77721,348,77546,3594827,46.25,47127,17633,0.3742,1311838,27.8361,328.53
1903,23,0.004587,77372,355,77195,3517280,45.46,45861,17427,0.3800,1264711,27.5769,325.42
1903,24,0.004352,77018,335,76850,3440085,44.67,44625,17221,0.3859,1218850,27.3134,322.26
1903,25,0.004734,76682,363,76501,3363235,43.86,43431,17031,0.3921,1174225,27.0363,318.94
1903,26,0.004840,76319,369,76135,3286734,43.07,42254,16830,0.3983,1130794,26.7618,315.64
1903,27,0.004506,75950,342,75779,3210600,42.27,41104,16631,0.4046,1088540,26.4825,312.29
1903,28,0.004357,75608,329,75443,3134821,41.46,39999,16450,0.4112,1047436,26.1866,308.74
1903,29,0.004172,75278,314,75121,3059378,40.64,38929,16279,0.4182,1007437,25.8786,305.04
1903,30,0.004280,74964,321,74804,2984257,39.81,37895,16120,0.4254,968508,25.5575,301.19
1903,31,0.004522,74643,338,74475,2909453,38.98,36885,15962,0.4328,930612,25.2303,297.26
1903,32,0.004562,74306,339,74136,2834978,38.15,35892,15799,0.4402,893728,24.9002,293.30
1903,33,0.004970,73967,368,73783,2760842,37.33,34925,15639,0.4478,857835,24.5619,289.24
1903,34,0.005056,73599,372,73413,2687059,36.51,33971,15469,0.4554,822910,24.2242,285.19
1903,35,0.004630,73227,339,73058,2613646,35.69,33039,15301,0.4631,788939,23.8791,281.05
1903,36,0.004667,72888,340,72718,2540588,34.86,32147,15152,0.4713,755900,23.5142,276.67
1903,37,0.004807,72548,349,72374,2467870,34.02,31277,15005,0.4797,723754,23.1400,272.18
1903,38,0.005049,72199,365,72017,2395496,33.18,30427,14858,0.4883,692477,22.7586,267.60
1903,39,0.005301,71835,381,71644,2323479,32.34,29593,14708,0.4970,662050,22.3721,262.96
1903,40,0.005616,71454,401,71253,2251835,31.51,28774,14555,0.5058,632457,21.9801,258.26
1903,41,0.005835,71053,415,70845,2180582,30.69,27969,14397,0.5147,603683,21.5839,253.51
1903,42,0.006256,70638,442,70417,2109736,29.87,27181,14237,0.5238,575714,21.1809,248.67
1903,43,0.006207,70196,436,69978,2039319,29.05,26403,14071,0.5329,548533,20.7751,243.80
1903,44,0.006790,69760,474,69524,1969341,28.23,25650,13911,0.5423,522130,20.3562,238.77
1903,45,0.007213,69287,500,69037,1899818,27.42,24903,13740,0.5518,496480,19.9368,233.74
1903,46,0.007834,68787,539,68517,1830781,26.62,24167,13565,0.5613,471577,19.5131,228.66
1903,47,0.008315,68248,567,67964,1762263,25.82,23439,13380,0.5708,447410,19.0884,223.56
1903,48,0.008919,67681,604,67379,1694299,25.03,22721,13189,0.5805,423971,18.6596,218.42
1903,49,0.009894,67077,664,66745,1626920,24.25,22012,12991,0.5902,401250,18.2284,213.24
1903,50,0.010782,66413,716,66055,1560175,23.49,21305,12778,0.5998,379238,17.8008,208.11
1903,51,0.011374,65697,747,65323,1494120,22.74,20601,12554,0.6094,357933,17.3745,202.99
1903,52,0.012246,64950,795,64552,1428797,22.00,19909,12325,0.6191,337332,16.9439,197.83
1903,53,0.013093,64154,840,63734,1364245,21.27,19223,12086,0.6287,317423,16.5128,192.65
1903,54,0.014657,63314,928,62850,1300510,20.54,18545,11840,0.6385,298200,16.0801,187.46
1903,55,0.015588,62386,972,61900,1237660,19.84,17862,11575,0.6480,279656,15.6565,182.38
1903,56,0.016802,61414,1032,60898,1175759,19.14,17188,11302,0.6576,261794,15.2310,177.27
1903,57,0.018142,60382,1095,59834,1114861,18.46,16520,11020,0.6671,244605,14.8071,172.18
1903,58,0.019211,59287,1139,58717,1055027,17.80,15855,10727,0.6766,228086,14.3856,167.13
1903,59,0.021471,58148,1248,57523,996310,17.13,15201,10429,0.6861,212231,13.9617,162.04
1903,60,0.024219,56899,1378,56210,938786,16.50,14540,10110,0.6953,197030,13.5508,157.11
1903,61,0.026558,55521,1475,54784,882576,15.90,13869,9766,0.7042,182490,13.1581,152.40
1903,62,0.028950,54047,1565,53264,827792,15.32,13197,9406,0.7127,168621,12.7771,147.83
1903,63,0.031066,52482,1630,51667,774528,14.76,12527,9033,0.7211,155424,12.4071,143.39
1903,64,0.032427,50852,1649,50027,722861,14.22,11865,8652,0.7292,142897,12.0436,139.02
1903,65,0.035754,49203,1759,48323,672834,13.67,11222,8276,0.7375,131032,11.6763,134.62
1903,66,0.036617,47443,1737,46575,624511,13.16,10578,7884,0.7453,119810,11.3268,130.42
1903,67,0.039215,45706,1792,44810,577936,12.64,9961,7505,0.7535,109232,10.9659,126.09
1903,68,0.041972,43914,1843,42992,533126,12.14,9355,7123,0.7614,99271,10.6112,121.83
1903,69,0.045282,42071,1905,41118,490134,11.65,8761,6740,0.7693,89916,10.2630,117.66
1903,70,0.048394,40166,1944,39194,449016,11.18,8176,6352,0.7768,81155,9.9255,113.61
1903,71,0.050127,38222,1916,37264,409822,10.72,7606,5965,0.7843,72978,9.5952,109.64
1903,72,0.052786,36306,1916,35348,372558,10.26,7062,5592,0.7919,65373,9.2569,105.58
1903,73,0.055965,34389,1925,33427,337211,9.81,6539,5228,0.7995,58310,8.9175,101.51
1903,74,0.059596,32465,1935,31497,303784,9.36,6034,4870,0.8071,51772,8.5798,97.46
1903,75,0.064070,30530,1956,29552,272286,8.92,5547,4519,0.8146,45737,8.2455,93.45
1903,76,0.066914,28574,1912,27618,242734,8.49,5075,4171,0.8219,40190,7.9195,89.53
1903,77,0.073802,26662,1968,25678,215116,8.07,4629,3839,0.8294,35116,7.5863,85.54
1903,78,0.077641,24694,1917,23736,189438,7.67,4191,3505,0.8364,30487,7.2747,81.80
1903,79,0.082049,22777,1869,21843,165702,7.27,3779,3187,0.8435,26296,6.9594,78.01
1903,80,0.090627,20908,1895,19961,143860,6.88,3391,2884,0.8507,22518,6.6413,74.20
1903,81,0.096683,19013,1838,18094,123899,6.52,3014,2584,0.8573,19127,6.3462,70.65
1903,82,0.105632,17175,1814,16268,105805,6.16,2661,2299,0.8639,16113,6.0545,67.15
1903,83,0.112411,15361,1727,14497,89537,5.83,2327,2024,0.8700,13452,5.7815,63.88
1903,84,0.120053,13634,1637,12816,75039,5.50,2019,1769,0.8761,11125,5.5110,60.63
1903,85,0.132389,11997,1588,11203,62224,5.19,1736,1532,0.8821,9106,5.2443,57.43
1903,86,0.137743,10409,1434,9692,51020,4.90,1473,1307,0.8875,7370,5.0045,54.55
1903,87,0.147006,8975,1319,8316,41328,4.60,1241,1109,0.8932,5897,4.7510,51.51
1903,88,0.157371,7656,1205,7053,33013,4.31,1035,930,0.8989,4656,4.4986,48.48
1903,89,0.168939,6451,1090,5906,25959,4.02,853,771,0.9045,3621,4.2475,45.47
1903,90,0.188850,5361,1012,4855,20053,3.74,693,630,0.9101,2769,3.9976,42.47
1903,91,0.204175,4349,888,3905,15198,3.49,549,502,0.9150,2076,3.7804,39.87
1903,92,0.221905,3461,768,3077,11294,3.26,427,393,0.9196,1527,3.5741,37.39
1903,93,0.238436,2693,642,2372,8217,3.05,325,300,0.9239,1100,3.3844,35.11
1903,94,0.257033,2051,527,1787,5845,2.85,242,224,0.9280,775,3.2029,32.93
1903,95,0.275189,1524,419,1314,4058,2.66,176,164,0.9318,533,3.0332,30.90
1903,96,0.301340,1104,333,938,2744,2.48,124,116,0.9355,357,2.8696,28.94
1903,97,0.324204,772,250,647,1806,2.34,85,80,0.9385,233,2.7375,27.35
1903,98,0.341216,521,178,432,1159,2.22,56,53,0.9409,148,2.6303,26.06
1903,99,0.360011,344,124,282,727,2.12,36,34,0.9431,92,2.5316,24.88
1903,100,0.367232,220,81,179,445,2.02,23,21,0.9450,55,2.4481,23.88
1903,101,0.388219,139,54,112,266,1.91,14,13,0.9474,33,2.3412,22.59
1903,102,0.419380,85,36,67,154,1.80,8,8,0.9496,19,2.2427,21.41
1903,103,0.425325,49,21,39,86,1.75,5,5,0.9508,10,2.1896,20.77
1903,104,0.437289,28,12,22,47,1.67,3,3,0.9524,6,2.1176,19.91
1903,105,0.469752,16,8,12,25,1.58,1,1,0.9543,3,2.0317,18.88
1903,106,0.464781,8,4,7,13,1.53,1,1,0.9552,2,1.9905,18.39
1903,107,0.495371,5,2,3,6,1.43,0,0,0.9574,1,1.8933,17.22
1903,108,0.524223,2,1,2,3,1.34,0,0,0.9593,0,1.8108,16.23
1903,109,0.546128,1,1,1,1,1.27,0,0,0.9608,0,1.7434,15.42
1903,110,0.573004,0,0,0,1,1.20,0,0,0.9623,0,1.6756,14.61
1903,111,0.586578,0,0,0,0,1.14,0,0,0.9636,0,1.6186,13.92
1903,112,0.635581,0,0,0,0,1.05,0,0,0.9656,0,1.5307,12.87
1903,113,0.648109,0,0,0,0,1.01,0,0,0.9665,0,1.4898,12.38
1903,114,0.678823,0,0,0,0,0.94,0,0,0.9680,0,1.4239,11.59
1903,115,0.716621,0,0,0,0,0.86,0,0,0.9696,0,1.3503,10.70
1903,116,0.760659,0,0,0,0,0.77,0,0,0.9716,0,1.2646,9.67
1903,117,0.882726,0,0,0,0,0.63,0,0,0.9746,0,1.1309,8.07
1903,118,0.863364,0,0,0,0,0.65,0,0,0.9743,0,1.1417,8.20
1903,119,0.941318,0,0,0,0,0.56,0,0,0.9761,0,1.0613,7.24
1904,0,0.125990,100000,12599,91201,5383696,53.84,100000,38135,0.3813,2751665,27.5167,324.70
1904,1,0.029149,87401,2548,86127,5292495,60.55,85436,25819,0.3022,2651665,31.0369,366.94
1904,2,0.015643,84853,1327,84190,5206368,61.36,81081,23384,0.2884,2566229,31.6503,374.30
1904,3,0.010078,83526,842,83105,5122179,61.32,78018,22145,0.2838,2485149,31.8535,376.74
1904,4,0.007681,82684,635,82367,5039073,60.94,75495,21376,0.2831,2407131,31.8845,377.11
1904,5,0.005495,82049,451,81824,4956707,60.41,73231,20809,0.2842,2331635,31.8394,376.57
1904,6,0.004260,81598,348,81425,4874883,59.74,71191,20416,0.2868,2258404,31.7230,375.18
1904,7,0.002884,81251,234,81134,4793459,59.00,69294,20119,0.2903,2187213,31.5641,373.27
1904,8,0.002182,81016,177,80928,4712325,58.17,67541,19924,0.2950,2117918,31.3575,370.79
1904,9,0.002126,80840,172,80754,4631397,57.29,65879,19780,0.3003,2050377,31.1236,367.98
1904,10,0.001997,80668,161,80587,4550643,56.41,64260,19643,0.3057,1984499,30.8821,365.09
1904,11,0.001927,80507,155,80429,4470056,55.52,62690,19518,0.3113,1920238,30.6306,362.07
1904,12,0.002166,80352,174,80265,4389627,54.63,61163,19400,0.3172,1857548,30.3706,358.95
1904,13,0.002431,80178,195,80080,4309362,53.75,59658,19270,0.3230,1796385,30.1113,355.84
1904,14,0.004986,79983,399,79783,4229282,52.88,58175,19128,0.3288,1736727,29.8535,352.74
1904,15,0.003558,79584,283,79442,4149499,52.14,56584,18845,0.3330,1678552,29.6650,350.48
1904,16,0.003776,79301,299,79151,4070057,51.32,55115,18648,0.3384,1621969,29.4290,347.65
1904,17,0.003281,79001,259,78872,3990906,50.52,53672,18445,0.3437,1566854,29.1931,344.82
1904,18,0.003523,78742,277,78603,3912034,49.68,52293,18273,0.3494,1513182,28.9365,341.74
1904,19,0.003850,78465,302,78314,3833431,48.86,50937,18092,0.3552,1460889,28.6801,338.66
1904,20,0.004037,78163,316,78005,3755117,48.04,49600,17901,0.3609,1409951,28.4262,335.61
1904,21,0.004284,77847,333,77680,3677112,47.24,48290,17705,0.3666,1360351,28.1707,332.55
1904,22,0.004485,77513,348,77340,3599432,46.44,47002,17503,0.3724,1312061,27.9152,329.48
1904,23,0.004279,77166,330,77001,3522092,45.64,45739,17297,0.3782,1265060,27.6583,326.40
1904,24,0.004650,76836,357,76657,3445092,44.84,44519,17105,0.3842,1219321,27.3886,323.16
1904,25,0.004752,76478,363,76297,3368435,44.04,43316,16903,0.3902,1174801,27.1217,319.96
1904,26,0.004436,76115,338,75946,3292138,43.25,42141,16702,0.3963,1131486,26.8501,316.70
1904,27,0.004218,75777,320,75617,3216192,42.44,41011,16519,0.4028,1089345,26.5625,313.25
1904,28,0.004015,75458,303,75306,3140574,41.62,39920,16350,0.4096,1048334,26.2612,309.63
1904,29,0.004126,75155,310,75000,3065268,40.79,38865,16193,0.4167,1008414,25.9464,305.86
1904,30,0.004355,74845,326,74682,2990269,39.95,37835,16037,0.4239,969549,25.6258,302.01
1904,31,0.004385,74519,327,74355,2915587,39.13,36823,15875,0.4311,931714,25.3024,298.13
1904,32,0.004702,74192,349,74018,2841232,38.30,35837,15718,0.4386,894891,24.9709,294.15
1904,33,0.004792,73843,354,73666,2767214,37.47,34867,15553,0.4461,859054,24.6380,290.16
1904,34,0.004365,73489,321,73329,2693548,36.65,33920,15390,0.4537,824187,24.2982,286.08
1904,35,0.004406,73168,322,73007,2620219,35.81,33012,15245,0.4618,790267,23.9385,281.76
1904,36,0.004521,72846,329,72681,2547212,34.97,32128,15103,0.4701,757255,23.5699,277.34
1904,37,0.004724,72517,343,72345,2474530,34.12,31264,14961,0.4785,725127,23.1939,272.83
1904,38,0.004976,72174,359,71995,2402185,33.28,30416,14816,0.4871,693863,22.8121,268.25
1904,39,0.005228,71815,375,71627,2330190,32.45,29585,14668,0.4958,663447,22.4254,263.60
1904,40,0.005426,71440,388,71246,2258563,31.61,28768,14517,0.5046,633862,22.0334,258.90
1904,41,0.005846,71052,415,70844,2187317,30.78,27969,14365,0.5136,605094,21.6345,254.11
1904,42,0.005731,70637,405,70434,2116473,29.96,27180,14205,0.5226,577125,21.2332,249.30
1904,43,0.006290,70232,442,70011,2046038,29.13,26417,14053,0.5320,549945,20.8179,244.32
1904,44,0.006662,69790,465,69558,1976028,28.31,25661,13890,0.5413,523528,20.4021,239.32
1904,45,0.007128,69325,494,69078,1906470,27.50,24917,13723,0.5508,497867,19.9814,234.28
1904,46,0.007587,68831,522,68570,1837392,26.69,24183,13549,0.5603,472951,19.5574,229.19
1904,47,0.008058,68309,550,68034,1768822,25.89,23460,13370,0.5699,448768,19.1293,224.05
1904,48,0.008949,67758,606,67455,1700788,25.10,22747,13185,0.5796,425308,18.6970,218.86
1904,49,0.009749,67152,655,66825,1633333,24.32,22037,12986,0.5893,402561,18.2675,213.71
1904,50,0.010318,66497,686,66154,1566509,23.56,21332,12776,0.5989,380524,17.8385,208.56
1904,51,0.011190,65811,736,65443,1500354,22.80,20637,12561,0.6087,359192,17.4054,203.37
1904,52,0.011974,65075,779,64685,1434911,22.05,19947,12335,0.6184,338555,16.9727,198.17
1904,53,0.013562,64296,872,63860,1370226,21.31,19265,12102,0.6282,318608,16.5381,192.96
1904,54,0.014514,63424,921,62963,1306367,20.60,18577,11846,0.6377,299343,16.1140,187.87
1904,55,0.015530,62503,971,62018,1243403,19.89,17895,11583,0.6473,280767,15.6893,182.77
1904,56,0.016722,61532,1029,61018,1181386,19.20,17221,11311,0.6568,262871,15.2642,177.67
1904,57,0.017478,60503,1057,59975,1120368,18.52,16553,11030,0.6663,245650,14.8405,172.59
1904,58,0.019484,59446,1158,58867,1060393,17.84,15898,10747,0.6760,229097,14.4107,167.43
1904,59,0.022038,58288,1285,57645,1001526,17.18,15238,10444,0.6854,213199,13.9917,162.40
1904,60,0.024164,57003,1377,56314,943881,16.56,14567,10116,0.6945,197962,13.5901,157.58
1904,61,0.026614,55626,1480,54885,887567,15.96,13895,9772,0.7033,183395,13.1986,152.88
1904,62,0.028856,54145,1562,53364,832681,15.38,13221,9410,0.7118,169500,12.8203,148.34
1904,63,0.030333,52583,1595,51785,779317,14.82,12551,9037,0.7201,156279,12.4515,143.92
